NAME,CBSA,GEOID,year,geoyearID,total,child,taxbase,O65,Pchild,Ptaxbase,PO65,homevalue,State,MetroMicro,CBSAFIPS,popdensity,O65popdensity,tbpopdensity,childpopdensity
"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",310M400US14860,2018,310M400US148602018,943823,211990,582009,149824,22.5,61.7,15.9,435000, CT, Metro,14860,1510.2027751181236,239.73204783025815,931.267416606423,339.2033106814424
"Bridgeport-Stamford-Norwalk, CT","Bridgeport-Stamford-Norwalk, CT Metro Area",310M500US14860,2019,310M500US148602019,943332,209662,579872,153798,22.2,61.5,16.3,444500, CT, Metro,14860,1509.417130391747,246.09080983152262,927.8480219419282,335.47829861829604
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M100US15180,2010,310M100US151802010,408054,134764,228181,45109,33.0,55.9,11.1,75400, TX, Metro,15180,457.64609841295544,50.59124001556168,255.9125615285393,151.14229686885443
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M100US15180,2011,310M100US151802011,414123,135609,231996,46518,32.7,56.0,11.2,79300, TX, Metro,15180,464.45268325532487,52.171480259901536,260.1912105932352,152.08999240218813
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M100US15180,2012,310M100US151802012,415557,134313,232979,48265,32.3,56.1,11.6,75700, TX, Metro,15180,466.0609618290533,54.13079871757486,261.2936777047938,150.6364854066846
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M200US15180,2013,310M200US151802013,417276,133593,233820,49863,32.0,56.0,11.9,82300, TX, Metro,15180,467.9888773578114,55.92300873209231,262.23688710542535,149.82898152029378
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M200US15180,2014,310M200US151802014,420392,132822,235522,52048,31.6,56.0,12.4,76200, TX, Metro,15180,471.4835747328029,58.3735587206534,264.14573657019923,148.96427944195025
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M200US15180,2015,310M200US151802015,422156,132070,236186,53900,31.3,55.9,12.8,82800, TX, Metro,15180,473.46195925446045,60.45063816175873,264.89043459875967,148.12088649394204
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M300US15180,2016,310M300US151802016,422135,130961,235711,55463,31.0,55.8,13.1,80000, TX, Metro,15180,473.43840705777404,62.20359451513218,264.35770634037686,146.87710620226503
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M300US15180,2017,310M300US151802017,423725,130192,237471,56062,30.7,56.0,13.2,92000, TX, Metro,15180,475.2216448068872,62.87539288728234,266.33160472933224,146.0146471902726
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M400US15180,2018,310M400US151802018,423908,128762,237140,58006,30.4,55.9,13.7,86500, TX, Metro,15180,475.4268853780115,65.0556533805376,265.96037724822753,144.41085474924634
"Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",310M500US15180,2019,310M500US151802019,423163,126621,237844,58698,29.9,56.2,13.9,89000, TX, Metro,15180,474.5913431622321,65.83175433801324,266.7499366038097,142.00965222040912
"Brunswick, GA","Brunswick, GA Metro Area",310M100US15260,2010,310M100US152602010,107890,24802,67223,15865,23.0,62.3,14.7,120600, GA, Metro,15260,83.36916667689937,12.259262483353494,51.94480944963579,19.165094743910075
"Brunswick, GA","Brunswick, GA Metro Area",310M100US15260,2011,310M100US152602011,109308,25748,65636,17924,23.6,60.0,16.4,143100, GA, Metro,15260,84.46488897134596,13.850300709210716,50.718496839419466,19.896091422715774
"Brunswick, GA","Brunswick, GA Metro Area",310M100US15260,2012,310M100US152602012,111088,26422,66893,17773,23.8,60.2,16.0,131000, GA, Metro,15260,85.84033726761884,13.733619421156106,51.68981060819195,20.416907238270785
"Brunswick, GA","Brunswick, GA Metro Area",310M200US15260,2013,310M200US152602013,113007,26399,67819,18789,23.4,60.0,16.6,122800, GA, Metro,15260,87.3231941668029,14.518706763298379,52.405352811758625,20.39913459174591
"Brunswick, GA","Brunswick, GA Metro Area",310M200US15260,2014,310M200US152602014,112663,25968,66750,19945,23.0,59.2,17.7,128900, GA, Metro,15260,87.05737719269175,15.411975432113799,51.57931111023294,20.066090650345004
"Brunswick, GA","Brunswick, GA Metro Area",310M200US15260,2015,310M200US152602015,117771,27747,68282,21742,23.6,58.0,18.5,134200, GA, Metro,15260,91.00445016873773,16.800560032339845,52.76312391354196,21.44076622285593
"Brunswick, GA","Brunswick, GA Metro Area",310M300US15260,2016,310M300US152602016,115737,26871,68218,20648,23.2,58.9,17.8,159700, GA, Metro,15260,89.43273003692929,15.955200236765391,52.713669592777094,20.76386020738681
"Brunswick, GA","Brunswick, GA Metro Area",310M300US15260,2017,310M300US152602017,114473,25083,67329,22061,21.9,58.8,19.3,148500, GA, Metro,15260,88.45600720182316,17.047058912402232,52.0267181684026,19.38223012101832
"Brunswick, GA","Brunswick, GA Metro Area",310M400US15260,2018,310M400US152602018,116864,25156,67775,23933,21.5,58.0,20.5,155600, GA, Metro,15260,90.30358971664813,18.493597794774608,52.37135296623278,19.438638955640748
"Brunswick, GA","Brunswick, GA Metro Area",310M500US15260,2019,310M500US152602019,119122,24140,71161,23821,20.3,59.7,20.0,166900, GA, Metro,15260,92.04839997113362,18.40705273343609,54.98779562419905,18.653551613498475
"Buffalo-Cheektowaga, NY","Buffalo-Niagara Falls, NY Metro Area",310M100US15380,2010,310M100US153802010,1135198,244228,712406,178564,21.5,62.8,15.7,120700, NY, Metro,15380,725.333557573537,114.09327833079432,455.1910577861599,156.0492214565827
"Buffalo-Cheektowaga, NY","Buffalo-Niagara Falls, NY Metro Area",310M100US15380,2011,310M100US153802011,1134039,240634,714199,179206,21.2,63.0,15.8,120300, NY, Metro,15380,724.593015753319,114.50348354958629,456.33669323365837,153.75283897007438
"Buffalo-Cheektowaga, NY","Buffalo-Niagara Falls, NY Metro Area",310M100US15380,2012,310M100US153802012,1134210,237345,713608,183257,20.9,62.9,16.2,123100, NY, Metro,15380,724.7022760218757,117.09186570118486,455.9590744107517,151.65133590993915
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,2013,310M200US153802013,1134115,234911,712841,186363,20.7,62.9,16.4,123400, NY, Metro,15380,724.6415758726775,119.07644110549619,455.4690005745937,150.09613419258767
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,2014,310M200US153802014,1136360,234473,712299,189588,20.6,62.7,16.7,125400, NY, Metro,15380,726.0760162405716,121.13705143353998,455.1226902496946,149.81627455733707
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,2015,310M200US153802015,1135230,233078,709741,192411,20.5,62.5,16.9,135200, NY, Metro,15380,725.3540039395826,122.94080428813459,453.488258863916,148.92494078753208
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M300US15380,2016,310M300US153802016,1132804,231737,705334,195733,20.5,62.3,17.3,142200, NY, Metro,15380,723.8039138137425,125.06339266325443,450.6724108900589,148.06811026042922
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M300US15380,2017,310M300US153802017,1136856,231158,705086,200612,20.3,62.0,17.6,148900, NY, Metro,15380,726.3929349142801,128.18082453628563,450.51395155320466,147.69815882478972
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M400US15380,2018,310M400US153802018,1130152,228155,696968,205029,20.2,61.7,18.1,155500, NY, Metro,15380,722.1094212277046,131.00306199953198,445.32696406698466,145.779395161188
"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",310M500US15380,2019,310M500US153802019,1127983,226971,690928,210084,20.1,61.3,18.6,160800, NY, Metro,15380,720.7235409791691,134.23294888581458,441.4677124758577,145.0228796174969
"Cincinnati, OH-KY-IN","Cincinnati-Middletown, OH-KY-IN Metro Area",310M100US17140,2010,310M100US171402010,2133203,531377,1340086,261740,24.9,62.8,12.3,155500, OH,-KY-IN,17140,469.22817425040625,57.57341534223481,294.77087136973364,116.88388753843779
"Cincinnati, OH-KY-IN","Cincinnati-Middletown, OH-KY-IN Metro Area",310M100US17140,2011,310M100US171402011,2137735,529382,1344837,263516,24.8,62.9,12.3,152000, OH,-KY-IN,17140,470.22505175606454,57.96407166395793,295.815921023172,116.44505906893463
"Cincinnati, OH-KY-IN","Cincinnati-Middletown, OH-KY-IN Metro Area",310M100US17140,2012,310M100US171402012,2146560,524660,1346446,275454,24.4,62.7,12.8,151800, OH,-KY-IN,17140,472.1662353366989,60.590003628333264,296.169843332661,115.40638837570458
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M200US17140,2013,310M200US171402013,2134109,519692,1330340,284077,24.4,62.3,13.3,152000, OH,-KY-IN,17140,469.42746176587985,62.48675445165446,292.627100811449,114.3136065027764
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M200US17140,2014,310M200US171402014,2149971,518321,1337719,293931,24.1,62.2,13.7,152100, OH,-KY-IN,17140,472.916533035684,64.65428113761145,294.2502162382479,114.0120356598246
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M200US17140,2015,310M200US171402015,2159329,517854,1340409,301066,24.0,62.1,13.9,159200, OH,-KY-IN,17140,474.97495750566424,66.22372531300248,294.8419197886056,113.9093124040562
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M300US17140,2016,310M300US171402016,2161441,512844,1337673,310924,23.7,61.9,14.4,165200, OH,-KY-IN,17140,475.4395217801458,68.39213185553992,294.2400978875727,112.8072920370332
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M300US17140,2017,310M300US171402017,2180746,514267,1345721,320758,23.6,61.7,14.7,165500, OH,-KY-IN,17140,479.68592960157866,70.55525925859462,296.0103693274531,113.12030101553096
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M400US17140,2018,310M400US171402018,2189442,510494,1347513,331435,23.3,61.5,15.1,173500, OH,-KY-IN,17140,481.5987378074932,72.90381643598073,296.40454507549805,112.29037629601444
"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",310M500US17140,2019,310M500US171402019,2219750,515106,1358158,346486,23.2,61.2,15.6,186100, OH,-KY-IN,17140,488.2654111176195,76.2144967840971,298.74606340024053,113.3048509332819
"Clarksburg, WV","Clarksburg, WV Micro Area",310M100US17220,2010,310M100US172202010,95616,20998,58250,16368,22.0,60.9,17.1,93200, WV, Micro,17220,105.24641080675775,18.016579359992164,64.11692007084211,23.112911375923478
"Clarksburg, WV","Clarksburg, WV Micro Area",310M100US17220,2011,310M100US172202011,92440,18787,58393,15260,20.3,63.2,16.5,84100, WV, Micro,17220,101.7505251733673,16.79698197907383,64.27432298191731,20.679220212376148
"Clarksburg, WV","Clarksburg, WV Micro Area",310M100US17220,2012,310M100US172202012,93634,20166,57656,15812,21.5,61.6,16.9,91300, WV, Micro,17220,103.06478444486231,17.40457923021726,63.4630925940682,22.197112620576856
"Clarksburg, WV","Clarksburg, WV Micro Area",310M200US17220,2013,310M200US172202013,89801,18275,54723,16803,20.4,60.9,18.7,97300, WV, Micro,17220,98.84572599625223,18.49539241116498,60.23468183753979,20.11565174754746
"Clarksburg, WV","Clarksburg, WV Micro Area",310M200US17220,2014,310M200US172202014,88953,18350,54006,16597,20.6,60.7,18.7,100500, WV, Micro,17220,97.9123157263797,18.26864416164406,59.44546584284805,20.1982057218876
"Clarksburg, WV","Clarksburg, WV Micro Area",310M200US17220,2015,310M200US172202015,91756,19190,54498,18068,20.9,59.4,19.7,105500, WV, Micro,17220,100.99763292738521,19.887802778368673,59.987019914519365,21.12281023449717
"Clarksburg, WV","Clarksburg, WV Micro Area",310M300US17220,2016,310M300US172202016,90499,18357,54268,17874,20.3,60.0,19.8,115200, WV, Micro,17220,99.61402831744446,19.67426316474218,59.733854393209604,20.205910759492678
"Clarksburg, WV","Clarksburg, WV Micro Area",310M300US17220,2017,310M300US172202017,90929,20106,52169,18654,22.1,57.4,20.5,121600, WV, Micro,17220,100.08733777032793,20.532824497879634,57.423443831343555,22.131069441104746
"Clarksburg, WV","Clarksburg, WV Micro Area",310M400US17220,2018,310M400US172202018,89718,17443,54001,18274,19.4,60.2,20.4,116400, WV, Micro,17220,98.75436626464914,20.11455102788959,59.43996224455871,19.19985299220084
"Clarksburg, WV","Clarksburg, WV Micro Area",310M500US17220,2019,310M500US172202019,91707,18244,55574,17889,19.9,60.6,19.5,126400, WV, Micro,17220,100.94369766414965,19.690773959610205,61.17139426638591,20.081529438153535
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M100US17300,2010,310M100US173002010,274695,71895,176337,26463,26.2,64.2,9.6,130900, TN,-KY Me,17300,127.29151183008545,12.262746965032314,81.71318488353184,33.3155799815213
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M100US17300,2011,310M100US173002011,276777,75815,173744,27218,27.4,62.8,9.8,130600, TN,-KY Me,17300,128.25629432569053,12.612608052535597,80.51160898962983,35.132077283525106
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M100US17300,2012,310M100US173002012,286973,77894,181969,27110,27.1,63.4,9.4,134100, TN,-KY Me,17300,132.98104087957594,12.562561698296717,84.32300957865567,36.09546960262355
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M200US17300,2013,310M200US173002013,272452,74261,171720,26471,27.3,63.0,9.7,139900, TN,-KY Me,17300,126.25212319529093,12.266454102383342,79.57370323981971,34.411965853087885
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M200US17300,2014,310M200US173002014,279593,75369,176225,27999,27.0,63.0,10.0,137100, TN,-KY Me,17300,129.56120667325246,12.974517336429724,81.66128496061745,34.925404376205286
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M200US17300,2015,310M200US173002015,279887,75619,176572,27696,27.0,63.1,9.9,140600, TN,-KY Me,17300,129.69744397090275,12.83410950925953,81.8220820432183,35.04125241842492
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M300US17300,2016,310M300US173002016,282075,75387,177838,28850,26.7,63.0,10.2,147600, TN,-KY Me,17300,130.71134603640894,13.368864072145344,82.4087365290185,34.9337454352451
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M300US17300,2017,310M300US173002017,285602,76685,178647,30270,26.9,62.6,10.6,159800, TN,-KY Me,17300,132.3457302160435,14.026880951952846,82.78362079364123,35.53522847044942
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M400US17300,2018,310M400US173002018,290745,76735,184067,29943,26.4,63.3,10.3,168600, TN,-KY Me,17300,134.72895614058572,13.875351712729568,85.29520634896281,35.55839807889335
"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",310M500US17300,2019,310M500US173002019,311073,81064,193570,36439,26.1,62.2,11.7,162500, TN,-KY Me,17300,144.1487921495483,16.885547241764446,89.6988221298154,37.56442277796847
"Clearlake, CA","Clearlake, CA Micro Area",310M100US17340,2010,310M100US173402010,64771,13310,40180,11281,20.5,62.0,17.4,196200, CA, Micro,17340,51.54857329770987,8.978083638842461,31.977608422009585,10.592881236857828
"Clearlake, CA","Clearlake, CA Micro Area",310M100US17340,2011,310M100US173402011,64323,13202,39431,11690,20.5,61.3,18.2,192200, CA, Micro,17340,51.19202853481639,9.303589906751917,31.381510146547036,10.506928481517434
"Clearlake, CA","Clearlake, CA Micro Area",310M100US17340,2012,310M100US173402012,63983,12959,39329,11695,20.3,61.5,18.3,149300, CA, Micro,17340,50.921436527263296,9.30756920098064,31.30033254428111,10.313534782001549
"Clearlake, CA","Clearlake, CA Micro Area",310M200US17340,2013,310M200US173402013,63860,12904,38334,12622,20.2,60.0,19.8,166400, CA, Micro,17340,50.82354588923673,10.045330350985688,30.508452992765438,10.269762545485607
"Clearlake, CA","Clearlake, CA Micro Area",310M200US17340,2014,310M200US173402014,64184,13073,38408,12703,20.4,59.8,19.8,159300, CA, Micro,17340,51.081404155257914,10.109794917490984,30.567346547350525,10.404262690416408
"Clearlake, CA","Clearlake, CA Micro Area",310M200US17340,2015,310M200US173402015,64591,13333,37361,13897,20.6,57.8,21.5,167600, CA, Micro,17340,51.405318705475885,11.060050379309786,29.734082335856147,10.61118599030995
"Clearlake, CA","Clearlake, CA Micro Area",310M300US17340,2016,310M300US173402016,64116,13287,35696,15133,20.7,55.7,23.6,217400, CA, Micro,17340,51.0272857537473,12.043731912649852,28.40897735769174,10.574576483405707
"Clearlake, CA","Clearlake, CA Micro Area",310M300US17340,2017,310M300US173402017,64246,13168,36839,14239,20.5,57.3,22.2,210500, CA, Micro,17340,51.130747403694066,11.332234104554367,29.318644018377576,10.479869280762125
"Clearlake, CA","Clearlake, CA Micro Area",310M400US17340,2018,310M400US173402018,64382,13510,36016,14856,21.0,55.9,23.1,245700, CA, Micro,17340,51.23898420671531,11.823279012378656,28.663652188329944,10.752053006006706
"Clearlake, CA","Clearlake, CA Micro Area",310M500US17340,2019,310M500US173402019,64386,13432,36588,14366,20.9,56.8,22.3,255200, CA, Micro,17340,51.24216764209828,11.433308177963903,29.118883448095733,10.689976016038644
"Cleveland, TN","Cleveland, TN Metro Area",310M100US17420,2010,310M100US174202010,115716,26307,71942,17467,22.7,62.2,15.1,131600, TN, Metro,17420,151.58714266299515,22.881646625311422,94.24351185195822,34.46198418572551
"Cleveland, TN","Cleveland, TN Metro Area",310M100US17420,2011,310M100US174202011,119879,27297,75100,17482,22.8,62.6,14.6,140600, TN, Metro,17420,157.0406432584707,22.901296519361896,98.38046954605186,35.758877193056954
"Cleveland, TN","Cleveland, TN Metro Area",310M100US17420,2012,310M100US174202012,119445,26822,73871,18752,22.5,61.8,15.7,129800, TN, Metro,17420,156.4721063239436,24.564987548968897,96.77048822684948,35.136630548125204
"Cleveland, TN","Cleveland, TN Metro Area",310M200US17420,2013,310M200US174202013,120384,26363,74956,19065,21.9,62.3,15.8,139500, TN, Metro,17420,157.7021896915034,24.975015338155508,98.19183056316727,34.535343790180626
"Cleveland, TN","Cleveland, TN Metro Area",310M200US17420,2014,310M200US174202014,118959,26265,72842,19852,22.1,61.2,16.7,132900, TN, Metro,17420,155.83544975670816,26.005979779337167,95.42250549498681,34.40696448238418
"Cleveland, TN","Cleveland, TN Metro Area",310M200US17420,2015,310M200US174202015,121678,27458,74131,20089,22.6,60.9,16.5,149000, TN, Metro,17420,159.39732055159118,26.316448105334697,97.11108639039108,35.969786055865406
"Cleveland, TN","Cleveland, TN Metro Area",310M300US17420,2016,310M300US174202016,123861,26744,75859,21258,21.6,61.2,17.2,146100, TN, Metro,17420,162.25703513240384,27.847829848335156,99.37475418500595,35.03445109906273
"Cleveland, TN","Cleveland, TN Metro Area",310M300US17420,2017,310M300US174202017,123935,27081,75334,21520,21.9,60.8,17.4,162000, TN, Metro,17420,162.35397460971953,28.191047997750143,98.68700789323928,35.47591871873009
"Cleveland, TN","Cleveland, TN Metro Area",310M400US17420,2018,310M400US174202018,124748,26013,77035,21700,20.9,61.8,17.4,161400, TN, Metro,17420,163.41899886725534,28.426846726355862,100.9153058785633,34.076846262336176
"Cleveland, TN","Cleveland, TN Metro Area",310M500US17420,2019,310M500US174202019,126801,27763,76675,22363,21.9,60.5,17.6,160700, TN, Metro,17420,166.1084143662972,29.29537204338692,100.44370842135187,36.36933390155842
"Cleveland-Elyria, OH","Cleveland-Elyria-Mentor, OH Metro Area",310M100US17460,2010,310M100US174602010,2075758,479311,1280780,315667,23.1,61.7,15.2,146700, OH, Metro,17460,1038.1929400126837,157.8812418379136,640.5837066312379,239.72799154353226
"Cleveland-Elyria, OH","Cleveland-Elyria-Mentor, OH Metro Area",310M100US17460,2011,310M100US174602011,2068283,469808,1279567,318908,22.7,61.9,15.4,138800, OH, Metro,17460,1034.4543094851392,159.5022320104583,639.9770231757312,234.97505429894954
"Cleveland-Elyria, OH","Cleveland-Elyria-Mentor, OH Metro Area",310M100US17460,2012,310M100US174602012,2063535,462333,1273344,327858,22.4,61.7,15.9,139400, OH, Metro,17460,1032.0795913921918,163.9785856186889,636.8645820020979,231.236423771405
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M200US17460,2013,310M200US174602013,2064725,458268,1271661,334796,22.2,61.6,16.2,136100, OH, Metro,17460,1032.674771369152,167.44863492973963,636.0228274632541,229.20330897615835
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M200US17460,2014,310M200US174602014,2063598,452335,1269821,341442,21.9,61.5,16.5,137800, OH, Metro,17460,1032.1111009203837,170.77264007837655,635.1025491795508,226.23591166245646
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M200US17460,2015,310M200US174602015,2060810,447920,1262830,350060,21.7,61.3,17.0,143100, OH, Metro,17460,1030.716679260077,175.08294347454762,631.6059918527195,224.02774393280973
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M300US17460,2016,310M300US174602016,2055612,441943,1256418,357251,21.5,61.1,17.4,146100, OH, Metro,17460,1028.1168931086152,178.67953104960753,628.3990220945101,221.03833996449754
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M300US17460,2017,310M300US174602017,2058844,438167,1248767,371910,21.3,60.7,18.1,150400, OH, Metro,17460,1029.7333819199896,186.011248093524,624.5723649485243,219.14976887794126
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M400US17460,2018,310M400US174602018,2057009,433874,1242165,380970,21.1,60.4,18.5,158000, OH, Metro,17460,1028.815604392492,190.54261833828033,621.2703664544977,217.002619599714
"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",310M500US17460,2019,310M500US174602019,2048449,428619,1230393,389437,20.9,60.1,19.0,161400, OH, Metro,17460,1024.5343097683071,194.7773988970388,615.3825860437613,214.37432482750708
"Coamo, PR","Coamo, PR Micro Area",310M100US17620,2010,310M100US176202010,71492,19160,43111,9221,26.8,60.3,12.9,87900, PR, Micro,17620,916.418388557932,118.19915460321002,552.6172599608489,245.60197399387312
"Coamo, PR","Coamo, PR Micro Area",310M100US17620,2011,310M100US176202011,71827,17863,44133,9831,24.9,61.4,13.7,89800, PR, Micro,17620,920.7125775604345,126.01842413015484,565.7177410371401,228.97641239313964
"Coamo, PR","Coamo, PR Micro Area",310M100US17620,2012,310M100US176202012,71661,18029,43494,10138,25.2,60.7,14.1,91800, PR, Micro,17620,918.5847107711347,129.9536958428959,557.5267357457994,231.10427918243937
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M100US17660,2010,310M100US176602010,138901,34318,84250,20333,24.7,60.7,14.6,195600, ID, Metro,17660,112.21852622786012,16.42709047300653,68.06582267008312,27.725613084770476
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M100US17660,2011,310M100US176602011,141132,34109,85886,21137,24.2,60.9,15.0,184800, ID, Metro,17660,114.02095768634031,17.076644436528746,69.38755187943927,27.556761370372286
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M100US17660,2012,310M100US176602012,142357,33919,86575,21863,23.8,60.8,15.4,177500, ID, Metro,17660,115.01063878747802,17.66318197075403,69.9441970048955,27.40325981182848
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M200US17660,2013,310M200US176602013,144265,34012,86634,23619,23.6,60.1,16.4,170800, ID, Metro,17660,116.55211759643372,19.081859532874695,69.99186327833806,27.478394785220974
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M200US17660,2014,310M200US176602014,147326,34576,87424,25326,23.5,59.3,17.2,192100, ID, Metro,17660,119.02510849486843,20.460949850949852,70.63010660070441,27.934052043214173
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M200US17660,2015,310M200US176602015,150346,35349,88653,26344,23.5,59.0,17.5,197700, ID, Metro,17660,121.46497537277527,21.28339504356878,71.62301931360093,28.55856101560556
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M300US17660,2016,310M300US176602016,154311,35401,91210,27700,22.9,59.1,18.0,239600, ID, Metro,17660,124.66831052870262,22.378911429807744,73.6888271304247,28.600571968470177
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M300US17660,2017,310M300US176602017,157637,36433,92309,28895,23.1,58.6,18.3,263500, ID, Metro,17660,127.35539570615896,23.344355442754324,74.57671246115967,29.434327802244965
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M400US17660,2018,310M400US176602018,161505,36630,94322,30553,22.7,58.4,18.9,276500, ID, Metro,17660,130.480364276935,24.68385851678397,76.20302107878433,29.593484681366704
"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",310M500US17660,2019,310M500US176602019,165697,37817,95798,32082,22.8,57.8,19.4,306900, ID, Metro,17660,133.86709340017524,25.91914211159177,77.3954858177878,30.55246547079565
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M100US17780,2010,310M100US177802010,230141,49014,161290,19837,21.3,70.1,8.6,129500, TX, Metro,17780,109.57697690831827,9.444985860539017,76.7949674570922,23.337023590687068
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M100US17780,2011,310M100US177802011,227997,46495,160873,20629,20.4,70.6,9.0,147300, TX, Metro,17780,108.55615472326028,9.822080622929846,76.59642135113641,22.137652749194007
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M100US17780,2012,310M100US177802012,233135,48615,162600,21920,20.9,69.7,9.4,146100, TX, Metro,17780,111.00250938129574,10.43676413081692,77.41869743023865,23.14704782024017
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M200US17780,2013,310M200US177802013,238939,50344,164566,24029,21.1,68.9,10.1,137400, TX, Metro,17780,113.76596645315985,11.440921774607654,78.35476851970881,23.970276158843387
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M200US17780,2014,310M200US177802014,239953,49231,166423,24299,20.5,69.4,10.1,149600, TX, Metro,17780,114.24876202016023,11.569476807240891,79.2389414663752,23.44034374654415
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M200US17780,2015,310M200US177802015,250145,52137,172826,25182,20.8,69.1,10.1,166300, TX, Metro,17780,119.1014764371897,11.989899376926628,82.28760025878489,24.82397680147818
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M300US17780,2016,310M300US177802016,254716,53037,175612,26067,20.8,68.9,10.2,178000, TX, Metro,17780,121.27786552669536,12.411274206113351,83.61409774365971,25.252493576922305
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M300US17780,2017,310M300US177802017,258860,55782,177274,25804,21.5,68.5,10.0,173900, TX, Metro,17780,123.25094721274031,12.286052081733567,84.40542538897986,26.559469742026888
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M400US17780,2018,310M400US177802018,265024,57124,179755,28145,21.6,67.8,10.6,213100, TX, Metro,17780,126.18581099478209,13.400671827638787,85.58670329995417,27.19843586718913
"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",310M500US17780,2019,310M500US177802019,268101,56179,183038,28884,21.0,68.3,10.8,213200, TX, Metro,17780,127.6508622370505,13.752531713253463,87.14983727082424,26.748493252972796
"Colorado Springs, CO","Colorado Springs, CO Metro Area",310M100US17820,2010,310M100US178202010,648943,167380,415781,65782,25.8,64.1,10.1,214300, CO, Metro,17820,241.79319411084413,24.510072371532704,154.91809918683285,62.36502255247855
